"gdbremote","tcp","2159","GDB Remote Debug Port","0.0"
"gdbremote","udp","2159","GDB Remote Debug Port","0.0"
"apc-2160","tcp","2160","APC 2160","3.8E-4"
"apc-2160","udp","2160","APC 2160","0.001982"
"apc-agent","tcp","2161","apc-2161 | American Power Conversion | APC 2161","0.001521"
"apc-2161","udp","2161","APC 2161","0.001321"
"navisphere","tcp","2162","","0.0"
"navisphere","udp","2162","","3.3E-4"
"navisphere-sec","tcp","2163","Navisphere Secure","0.0"
"navisphere-sec","udp","2163","Navisphere Secure","0.0"
"ddns-v3","tcp","2164","Dynamic DNS Version 3","0.0"
"ddns-v3","udp","2164","Dynamic DNS Version 3","9.91E-4"
"x-bone-api","tcp","2165","X-Bone API","0.0"
"x-bone-api","udp","2165","X-Bone API","0.0"
"iwserver","tcp","2166","","0.0"
"iwserver","udp","2166","","0.0"
"raw-serial","tcp","2167","Raw Async Serial Link","0.0"
"raw-serial","udp","2167","Raw Async Serial Link","0.0"
"easy-soft-mux","tcp","2168","easy-soft Multiplexer","0.0"
"easy-soft-mux","udp","2168","easy-soft Multiplexer","6.61E-4"
"brain","tcp","2169","Backbone for Academic Information Notification (BRAIN)","0.0"
"brain","udp","2169","Backbone for Academic Information Notification (BRAIN)","3.3E-4"
"eyetv","tcp","2170","EyeTV Server Port","1.52E-4"
"eyetv","udp","2170","EyeTV Server Port","3.3E-4"
"msfw-storage","tcp","2171","MS Firewall Storage","0.0"
"msfw-storage","udp","2171","MS Firewall Storage","0.0"
"msfw-s-storage","tcp","2172","MS Firewall SecureStorage","0.0"
"msfw-s-storage","udp","2172","MS Firewall SecureStorage","0.0"
"msfw-replica","tcp","2173","MS Firewall Replication","0.0"
"msfw-replica","udp","2173","MS Firewall Replication","0.0"
"msfw-array","tcp","2174","MS Firewall Intra Array","0.0"
"msfw-array","udp","2174","MS Firewall Intra Array","0.0"
"airsync","tcp","2175","Microsoft Desktop AirSync Protocol","0.0"
"airsync","udp","2175","Microsoft Desktop AirSync Protocol","0.0"
"rapi","tcp","2176","Microsoft ActiveSync Remote API","0.0"
"rapi","udp","2176","Microsoft ActiveSync Remote API","0.0"
"qwave","tcp","2177","qWAVE Bandwidth Estimate","0.0"
"qwave","udp","2177","qWAVE Bandwidth Estimate","0.0"
"bitspeer","tcp","2178","Peer Services for BITS","0.0"
"bitspeer","udp","2178","Peer Services for BITS","0.0"
"vmrdp","tcp","2179","Microsoft RDP for virtual machines","3.04E-4"
"vmrdp","udp","2179","Microsoft RDP for virtual machines","0.0"
"mc-gt-srv","tcp","2180","Millicent Vendor Gateway Server","0.0"
"mc-gt-srv","udp","2180","Millicent Vendor Gateway Server","0.0"
"eforward","tcp","2181","","0.0"
"eforward","udp","2181","","0.0"
"cgn-stat","tcp","2182","CGN status","0.0"
"cgn-stat","udp","2182","CGN status","3.3E-4"
"cgn-config","tcp","2183","Code Green configuration","0.0"
"cgn-config","udp","2183","Code Green configuration","0.0"
"nvd","tcp","2184","NVD User","0.0"
"nvd","udp","2184","NVD User","0.0"
"onbase-dds","tcp","2185","OnBase Distributed Disk Services","0.0"
"onbase-dds","udp","2185","OnBase Distributed Disk Services","3.3E-4"
"gtaua","tcp","2186","Guy-Tek Automated Update Applications","0.0"
"gtaua","udp","2186","Guy-Tek Automated Update Applications","0.0"
"ssmc","tcp","2187","ssmd | Sepehr System Management Control | Sepehr System Management Data","7.6E-5"
"ssmd","udp","2187","Sepehr System Management Data","0.0"
"radware-rpm","tcp","2188","Radware Resource Pool Manager","0.0"
"radware-rpm-s","tcp","2189","Secure Radware Resource Pool Manager","0.0"
"tivoconnect","tcp","2190","TiVoConnect Beacon","3.8E-4"
"tivoconnect","udp","2190","TiVoConnect Beacon","0.0"
"tvbus","tcp","2191","TvBus Messaging","3.04E-4"
"tvbus","udp","2191","TvBus Messaging","3.3E-4"
"asdis","tcp","2192","ASDIS software management","0.0"
"asdis","udp","2192","ASDIS software management","0.0"
"drwcs","tcp","2193","Dr.Web Enterprise Management Service","0.0"
"drwcs","udp","2193","Dr.Web Enterprise Management Service","0.0"
"unknown","tcp","2196","","1.52E-4"
"mnp-exchange","tcp","2197","MNP data exchange","7.6E-5"
"mnp-exchange","udp","2197","MNP data exchange","0.0"
"onehome-remote","tcp","2198","OneHome Remote Access","0.0"
"onehome-remote","udp","2198","OneHome Remote Access","0.0"
"onehome-help","tcp","2199","OneHome Service Port","0.0"
"onehome-help","udp","2199","OneHome Service Port","0.0"
"ici","tcp","2200","","1.52E-4"
"ici","udp","2200","","3.3E-4"
"ats","tcp","2201","Advanced Training System Program","1.0E-4"
"ats","udp","2201","Advanced Training System Program","5.77E-4"
"imtc-map","tcp","2202","Int. Multimedia Teleconferencing Cosortium","0.0"
"imtc-map","udp","2202","Int. Multimedia Teleconferencing Cosortium","0.0"
"b2-runtime","tcp","2203","b2 Runtime Protocol","7.6E-5"
"b2-runtime","udp","2203","b2 Runtime Protocol","0.0"
"b2-license","tcp","2204","b2 License Server","0.0"
"b2-license","udp","2204","b2 License Server","0.0"
"jps","tcp","2205","Java Presentation Server","0.0"
"jps","udp","2205","Java Presentation Server","0.0"
"hpocbus","tcp","2206","HP OpenCall bus","0.0"
"hpocbus","udp","2206","HP OpenCall bus","0.0"
"hpssd","tcp","2207","HP Status and Services","0.0"
"hpssd","udp","2207","HP Status and Services","0.0"
"hpiod","tcp","2208","HP I/O Backend","0.0"
"hpiod","udp","2208","HP I/O Backend","0.0"
"rimf-ps","tcp","2209","HP RIM for Files Portal Service","0.0"
"rimf-ps","udp","2209","HP RIM for Files Portal Service","0.0"
"noaaport","tcp","2210","NOAAPORT Broadcast Network","0.0"
"noaaport","udp","2210","NOAAPORT Broadcast Network","0.0"
"emwin","tcp","2211","","0.0"
"emwin","udp","2211","","0.0"
"leecoposserver","tcp","2212","LeeCO POS Server Service","0.0"
"leecoposserver","udp","2212","LeeCO POS Server Service","0.0"
"kali","tcp","2213","","0.0"
"kali","udp","2213","","0.0"
"rpi","tcp","2214","RDQ Protocol Interface","0.0"
"rpi","udp","2214","RDQ Protocol Interface","3.3E-4"
"ipcore","tcp","2215","IPCore.co.za GPRS","0.0"
"ipcore","udp","2215","IPCore.co.za GPRS","6.61E-4"
"vtu-comms","tcp","2216","VTU data service","0.0"
"vtu-comms","udp","2216","VTU data service","0.0"
"gotodevice","tcp","2217","GoToDevice Device Management","0.0"
"gotodevice","udp","2217","GoToDevice Device Management","3.3E-4"
"bounzza","tcp","2218","Bounzza IRC Proxy","0.0"
"bounzza","udp","2218","Bounzza IRC Proxy","0.0"
"netiq-ncap","tcp","2219","NetIQ NCAP Protocol","0.0"
"netiq-ncap","udp","2219","NetIQ NCAP Protocol","0.0"
"netiq","tcp","2220","NetIQ End2End","0.0"
"netiq","udp","2220","NetIQ End2End","0.0"
"rockwell-csp1","tcp","2221","ethernet-ip-s | Rockwell CSP1 | EtherNet/IP over TLS | EtherNet/IP over DTLS","0.0"
"rockwell-csp1","udp","2221","Rockwell CSP1","3.3E-4"
"EtherNetIP-1","tcp","2222","EtherNet/IP-1 | EtherNet-IP-1 | EtherNet/IP I/O","6.08E-4"
"msantipiracy","udp","2222","Microsoft Office OS X antipiracy network monitor","0.047902"
"rockwell-csp2","tcp","2223","Rockwell CSP2","0.0"
"rockwell-csp2","udp","2223","Rockwell CSP2","0.010902"
"efi-mg","tcp","2224","Easy Flexible Internet/Multiplayer Games","7.6E-5"
"efi-mg","udp","2224","Easy Flexible Internet/Multiplayer Games","0.0"
"rcip-itu","sctp","2225","Resource Connection Initiation Protocol","0.0"
"rcip-itu","tcp","2225","Resource Connection Initiation Protocol","0.0"
"rcip-itu","udp","2225","Resource Connection Initiation Protocol","0.0"
"di-drm","tcp","2226","Digital Instinct DRM","0.0"
"di-drm","udp","2226","Digital Instinct DRM","3.3E-4"
"di-msg","tcp","2227","DI Messaging Service","0.0"
"di-msg","udp","2227","DI Messaging Service","0.0"
"ehome-ms","tcp","2228","eHome Message Server","0.0"
"ehome-ms","udp","2228","eHome Message Server","0.0"
"datalens","tcp","2229","DataLens Service","0.0"
"datalens","udp","2229","DataLens Service","0.0"
"queueadm","tcp","2230","MetaSoft Job Queue Administration Service","0.0"
"queueadm","udp","2230","MetaSoft Job Queue Administration Service","0.0"
"wimaxasncp","tcp","2231","WiMAX ASN Control Plane Protocol","0.0"
"wimaxasncp","udp","2231","WiMAX ASN Control Plane Protocol","0.0"
"ivs-video","tcp","2232","IVS Video default","1.51E-4"
"ivs-video","udp","2232","IVS Video default","6.26E-4"
"infocrypt","tcp","2233","","0.0"
"infocrypt","udp","2233","","0.0"
"directplay","tcp","2234","","0.0"
"directplay","udp","2234","","0.0"
"sercomm-wlink","tcp","2235","","0.0"
"sercomm-wlink","udp","2235","","0.0"
"nani","tcp","2236","","0.0"
"nani","udp","2236","","0.0"
"optech-port1-lm","tcp","2237","Optech Port1 License Manager","0.0"
"optech-port1-lm","udp","2237","Optech Port1 License Manager","3.3E-4"
"aviva-sna","tcp","2238","AVIVA SNA SERVER","0.0"
"aviva-sna","udp","2238","AVIVA SNA SERVER","0.0"
"imagequery","tcp","2239","Image Query","0.0"
"imagequery","udp","2239","Image Query","3.3E-4"
"recipe","tcp","2240","","0.0"
"recipe","udp","2240","","3.3E-4"
"ivsd","tcp","2241","IVS Daemon","1.51E-4"
"ivsd","udp","2241","IVS Daemon","6.59E-4"
"foliocorp","tcp","2242","Folio Remote Server","0.0"
"foliocorp","udp","2242","Folio Remote Server","0.0"
"magicom","tcp","2243","Magicom Protocol","0.0"
"magicom","udp","2243","Magicom Protocol","0.0"
"nmsserver","tcp","2244","NMS Server","0.0"
"nmsserver","udp","2244","NMS Server","3.3E-4"
"hao","tcp","2245","","0.0"
"hao","udp","2245","","3.3E-4"
"pc-mta-addrmap","tcp","2246","PacketCable MTA Addr Map","0.0"
"pc-mta-addrmap","udp","2246","PacketCable MTA Addr Map","3.3E-4"
"antidotemgrsvr","tcp","2247","Antidote Deployment Manager Service","0.0"
"antidotemgrsvr","udp","2247","Antidote Deployment Manager Service","3.3E-4"
"ums","tcp","2248","User Management Service","0.0"
"ums","udp","2248","User Management Service","0.0"
"rfmp","tcp","2249","RISO File Manager Protocol","0.0"
"rfmp","udp","2249","RISO File Manager Protocol","3.3E-4"
"remote-collab","tcp","2250","","7.6E-5"
"remote-collab","udp","2250","","0.0"
"dif-port","tcp","2251","Distributed Framework Port","3.04E-4"
"dif-port","udp","2251","Distributed Framework Port","3.3E-4"
"njenet-ssl","tcp","2252","NJENET using SSL","0.0"
"njenet-ssl","udp","2252","NJENET using SSL","0.0"
"dtv-chan-req","tcp","2253","DTV Channel Request","7.6E-5"
"dtv-chan-req","udp","2253","DTV Channel Request","0.0"
"seispoc","tcp","2254","Seismic P.O.C. Port","0.0"
"seispoc","udp","2254","Seismic P.O.C. Port","0.0"
"vrtp","tcp","2255","VRTP - ViRtue Transfer Protocol","0.0"
"vrtp","udp","2255","VRTP - ViRtue Transfer Protocol","0.0"
"pcc-mfp","tcp","2256","PCC MFP","0.0"
"pcc-mfp","udp","2256","PCC MFP","0.0"
"simple-tx-rx","tcp","2257","simple text/file transfer","0.0"
"simple-tx-rx","udp","2257","simple text/file transfer","0.0"
"rcts","tcp","2258","Rotorcraft Communications Test System","0.0"
"rcts","udp","2258","Rotorcraft Communications Test System","3.3E-4"
"acd-pm","tcp","2259","bid-serv | Accedian Performance Measurement | BIF identifiers resolution service","0.0"
"acd-pm","udp","2259","Accedian Performance Measurement","0.0"
"apc-2260","tcp","2260","APC 2260","3.8E-4"
"apc-2260","udp","2260","APC 2260","0.0"
"comotionmaster","tcp","2261","CoMotion Master Server","7.6E-5"
"comotionmaster","udp","2261","CoMotion Master Server","0.0"
"comotionback","tcp","2262","CoMotion Backup Server","7.6E-5"
"comotionback","udp","2262","CoMotion Backup Server","3.3E-4"
"ecwcfg","tcp","2263","ECweb Configuration Service","0.0"
"ecwcfg","udp","2263","ECweb Configuration Service","0.0"
"apx500api-1","tcp","2264","Audio Precision Apx500 API Port 1","0.0"
"apx500api-1","udp","2264","Audio Precision Apx500 API Port 1","3.3E-4"
"apx500api-2","tcp","2265","Audio Precision Apx500 API Port 2","7.6E-5"
"apx500api-2","udp","2265","Audio Precision Apx500 API Port 2","3.3E-4"
"mfserver","tcp","2266","M-Files Server | M-files Server","0.0"
"mfserver","udp","2266","M-files Server","3.3E-4"
"ontobroker","tcp","2267","","0.0"
"ontobroker","udp","2267","","0.0"
"amt","tcp","2268","","0.0"
"amt","udp","2268","","0.0"
"mikey","tcp","2269","","7.6E-5"
"mikey","udp","2269","","3.3E-4"
"starschool","tcp","2270","","7.6E-5"
"starschool","udp","2270","","3.3E-4"
"mmcals","tcp","2271","Secure Meeting Maker Scheduling","7.6E-5"
"mmcals","udp","2271","Secure Meeting Maker Scheduling","0.0"
"mmcal","tcp","2272","Meeting Maker Scheduling","0.0"
"mmcal","udp","2272","Meeting Maker Scheduling","0.0"
"mysql-im","tcp","2273","MySQL Instance Manager","0.0"
"mysql-im","udp","2273","MySQL Instance Manager","3.3E-4"
"pcttunnell","tcp","2274","PCTTunneller","0.0"
"pcttunnell","udp","2274","PCTTunneller","0.0"
"ibridge-data","tcp","2275","iBridge Conferencing","0.0"
"ibridge-data","udp","2275","iBridge Conferencing","0.0"
"ibridge-mgmt","tcp","2276","iBridge Management","0.0"
"ibridge-mgmt","udp","2276","iBridge Management","0.0"
"bluectrlproxy","tcp","2277","Bt device control proxy","0.0"
"bluectrlproxy","udp","2277","Bt device control proxy","0.0"
"s3db","tcp","2278","Simple Stacked Sequences Database","0.0"
"s3db","udp","2278","Simple Stacked Sequences Database","0.0"
"xmquery","tcp","2279","","0.0"
"xmquery","udp","2279","","3.3E-4"
"lnvpoller","tcp","2280","","7.6E-5"
"lnvpoller","udp","2280","","0.0"
"lnvconsole","tcp","2281","","0.0"
"lnvconsole","udp","2281","","0.0"
"lnvalarm","tcp","2282","","0.0"
"lnvalarm","udp","2282","","0.0"
"lnvstatus","tcp","2283","","0.0"
"lnvstatus","udp","2283","","3.3E-4"
"lnvmaps","tcp","2284","","0.0"
"lnvmaps","udp","2284","","0.0"
"lnvmailmon","tcp","2285","","0.0"
"lnvmailmon","udp","2285","","0.0"
"nas-metering","tcp","2286","","0.0"
"nas-metering","udp","2286","","0.0"
"dna","tcp","2287","","0.0"
"dna","udp","2287","","0.0"
"netml","tcp","2288","","1.52E-4"
"netml","udp","2288","","0.0"
"dict-lookup","tcp","2289","Lookup dict server","0.0"
"dict-lookup","udp","2289","Lookup dict server","0.0"
"sonus-logging","tcp","2290","Sonus Logging Services","0.0"
"sonus-logging","udp","2290","Sonus Logging Services","0.0"
"eapsp","tcp","2291","EPSON Advanced Printer Share Protocol","7.6E-5"
"eapsp","udp","2291","EPSON Advanced Printer Share Protocol","0.0"
"mib-streaming","tcp","2292","Sonus Element Management Services","7.6E-5"
"mib-streaming","udp","2292","Sonus Element Management Services","3.3E-4"
"npdbgmngr","tcp","2293","Network Platform Debug Manager","0.0"
"npdbgmngr","udp","2293","Network Platform Debug Manager","0.0"
"konshus-lm","tcp","2294","Konshus License Manager (FLEX)","0.0"
"konshus-lm","udp","2294","Konshus License Manager (FLEX)","0.0"
"advant-lm","tcp","2295","Advant License Manager","0.0"
"advant-lm","udp","2295","Advant License Manager","0.0"
"theta-lm","tcp","2296","Theta License Manager (Rainbow)","0.0"
"theta-lm","udp","2296","Theta License Manager (Rainbow)","0.0"
"d2k-datamover1","tcp","2297","D2K DataMover 1","0.0"
"d2k-datamover1","udp","2297","D2K DataMover 1","0.0"
"d2k-datamover2","tcp","2298","D2K DataMover 2","0.0"
"d2k-datamover2","udp","2298","D2K DataMover 2","0.0"
"pc-telecommute","tcp","2299","PC Telecommute","0.0"
"pc-telecommute","udp","2299","PC Telecommute","0.0"
"cvmmon","tcp","2300","","7.6E-5"
"cvmmon","udp","2300","","0.0"
"compaqdiag","tcp","2301","cpq-wbem | Compaq remote diagnostic/management | Compaq HTTP","0.001242"
"cpq-wbem","udp","2301","Compaq HTTP","3.3E-4"
"binderysupport","tcp","2302","Bindery Support","7.6E-5"
"binderysupport","udp","2302","Bindery Support","6.61E-4"
"proxy-gateway","tcp","2303","Proxy Gateway","0.0"
"proxy-gateway","udp","2303","Proxy Gateway","0.0"
"attachmate-uts","tcp","2304","Attachmate UTS","7.6E-5"
"attachmate-uts","udp","2304","Attachmate UTS","0.0"
"mt-scaleserver","tcp","2305","MT ScaleServer","0.0"
"mt-scaleserver","udp","2305","MT ScaleServer","0.0"
"tappi-boxnet","tcp","2306","TAPPI BoxNet","0.0"
"tappi-boxnet","udp","2306","TAPPI BoxNet","0.0"
"pehelp","tcp","2307","","5.0E-5"
"pehelp","udp","2307","","6.59E-4"
"sdhelp","tcp","2308","","0.0"
"sdhelp","udp","2308","","0.0"
"sdserver","tcp","2309","SD Server","0.0"
"sdserver","udp","2309","SD Server","0.0"
"sdclient","tcp","2310","SD Client","0.0"
"sdclient","udp","2310","SD Client","0.0"
"messageservice","tcp","2311","Message Service","0.0"
"messageservice","udp","2311","Message Service","0.0"
"wanscaler","tcp","2312","WANScaler Communication Service","7.6E-5"
"wanscaler","udp","2312","WANScaler Communication Service","0.0"
"iapp","tcp","2313","IAPP (Inter Access Point Protocol)","7.6E-5"
"iapp","udp","2313","IAPP (Inter Access Point Protocol)","0.0"
"cr-websystems","tcp","2314","CR WebSystems","0.0"
"cr-websystems","udp","2314","CR WebSystems","0.0"
"precise-sft","tcp","2315","Precise Sft.","0.0"
"precise-sft","udp","2315","Precise Sft.","0.0"
"sent-lm","tcp","2316","SENT License Manager","0.0"
"sent-lm","udp","2316","SENT License Manager","0.0"
"attachmate-g32","tcp","2317","Attachmate G32","0.0"
"attachmate-g32","udp","2317","Attachmate G32","3.3E-4"
"cadencecontrol","tcp","2318","Cadence Control","0.0"
"cadencecontrol","udp","2318","Cadence Control","0.0"
"infolibria","tcp","2319","","0.0"
"infolibria","udp","2319","","3.3E-4"
"siebel-ns","tcp","2320","Siebel NS","0.0"
"siebel-ns","udp","2320","Siebel NS","3.3E-4"
"rdlap","tcp","2321","","0.0"
"rdlap","udp","2321","","0.0"
"ofsd","tcp","2322","","0.0"
"ofsd","udp","2322","","0.0"
"3d-nfsd","tcp","2323","","2.28E-4"
"3d-nfsd","udp","2323","","0.0"
"cosmocall","tcp","2324","","0.0"
"cosmocall","udp","2324","","3.3E-4"
"ansysli","tcp","2325","ANSYS Licensing Interconnect","7.6E-5"
"ansysli","udp","2325","ANSYS Licensing Interconnect","0.0"
"idcp","tcp","2326","","7.6E-5"
"idcp","udp","2326","","3.3E-4"
"xingcsm","tcp","2327","","0.0"
"xingcsm","udp","2327","","3.3E-4"
"netrix-sftm","tcp","2328","Netrix SFTM","0.0"
"netrix-sftm","udp","2328","Netrix SFTM","3.3E-4"
"nvd","tcp","2329","","0.0"
"nvd","udp","2329","","0.0"
"tscchat","tcp","2330","","7.6E-5"
"tscchat","udp","2330","","3.3E-4"
"agentview","tcp","2331","","0.0"
"agentview","udp","2331","","0.0"
"rcc-host","tcp","2332","RCC Host","0.0"
"rcc-host","udp","2332","RCC Host","3.3E-4"
"snapp","tcp","2333","","0.0"
"snapp","udp","2333","","0.0"
"ace-client","tcp","2334","ACE Client Auth","0.0"
"ace-client","udp","2334","ACE Client Auth","3.3E-4"
"ace-proxy","tcp","2335","ACE Proxy","7.6E-5"
"ace-proxy","udp","2335","ACE Proxy","3.3E-4"
"appleugcontrol","tcp","2336","Apple UG Control","0.0"
"appleugcontrol","udp","2336","Apple UG Control","0.0"
"ideesrv","tcp","2337","","0.0"
"ideesrv","udp","2337","","0.0"
"norton-lambert","tcp","2338","Norton Lambert","0.0"
"norton-lambert","udp","2338","Norton Lambert","0.0"
"3com-webview","tcp","2339","3Com WebView","0.0"
"3com-webview","udp","2339","3Com WebView","0.0"
"wrs_registry","tcp","2340","wrs-registry | WRS Registry","7.6E-5"
"wrs_registry","udp","2340","WRS Registry","3.3E-4"
"xiostatus","tcp","2341","XIO Status","0.0"
"xiostatus","udp","2341","XIO Status","0.0"
"manage-exec","tcp","2342","Seagate Manage Exec","0.0"
"manage-exec","udp","2342","Seagate Manage Exec","3.3E-4"
"nati-logos","tcp","2343","nati logos","0.0"
"nati-logos","udp","2343","nati logos","0.001652"
"fcmsys","tcp","2344","","0.0"
"fcmsys","udp","2344","","0.0"
"dbm","tcp","2345","","0.0"
"dbm","udp","2345","","0.001321"
"redstorm_join","tcp","2346","redstorm-join | Game Connection Port","0.0"
"redstorm_join","udp","2346","Game Connection Port","0.0"
"redstorm_find","tcp","2347","redstorm-find | Game Announcement and Location","0.0"
"redstorm_find","udp","2347","Game Announcement and Location","0.0"
"redstorm_info","tcp","2348","redstorm-info | Information to query for game status","0.0"
"redstorm_info","udp","2348","Information to query for game status","0.0"
"redstorm_diag","tcp","2349","redstorm-diag | Diagnostics Port","0.0"
"redstorm_diag","udp","2349","Diagnostics Port","0.0"
"psbserver","tcp","2350","Pharos Booking Server","0.0"
"psbserver","udp","2350","Pharos Booking Server","0.0"
"psrserver","tcp","2351","","0.0"
"psrserver","udp","2351","","0.0"
"pslserver","tcp","2352","","0.0"
"pslserver","udp","2352","","3.3E-4"
"pspserver","tcp","2353","","0.0"
"pspserver","udp","2353","","0.0"
"psprserver","tcp","2354","","0.0"
"psprserver","udp","2354","","0.0"
"psdbserver","tcp","2355","","0.0"
"psdbserver","udp","2355","","0.0"
"gxtelmd","tcp","2356","GXT License Managemant","0.0"
"gxtelmd","udp","2356","GXT License Managemant","0.0"
"unihub-server","tcp","2357","UniHub Server","0.0"
"unihub-server","udp","2357","UniHub Server","0.0"
"futrix","tcp","2358","","0.0"
"futrix","udp","2358","","0.0"
"flukeserver","tcp","2359","","0.0"
"flukeserver","udp","2359","","0.0"
"nexstorindltd","tcp","2360","","0.0"
"nexstorindltd","udp","2360","","3.3E-4"
"tl1","tcp","2361","","0.0"
"tl1","udp","2361","","0.0"
"digiman","tcp","2362","","0.0"
"digiman","udp","2362","","0.001321"
"mediacntrlnfsd","tcp","2363","Media Central NFSD","0.0"
"mediacntrlnfsd","udp","2363","Media Central NFSD","0.0"
"oi-2000","tcp","2364","","0.0"
"oi-2000","udp","2364","","3.3E-4"
"dbref","tcp","2365","","0.0"
"dbref","udp","2365","","0.0"
"qip-login","tcp","2366","","1.52E-4"
"qip-login","udp","2366","","0.0"
"service-ctrl","tcp","2367","Service Control","0.0"
"service-ctrl","udp","2367","Service Control","0.0"
"opentable","tcp","2368","","0.0"
"opentable","udp","2368","","6.61E-4"
"bif-p2p","tcp","2369","Blockchain Identifier InFrastructure P2P","0.0"
"unknown","udp","2369","","3.3E-4"
"l3-hbmon","tcp","2370","","0.0"
"l3-hbmon","udp","2370","","0.0"
"worldwire","tcp","2371","rda | hp-rda | Compaq WorldWire Port | HP Remote Device Access | Remote Device Access","7.6E-5"
"worldwire","udp","2371","Compaq WorldWire Port","3.3E-4"
"lanmessenger","tcp","2372","","7.6E-5"
"lanmessenger","udp","2372","","3.3E-4"
"remographlm","tcp","2373","Remograph License Manager","0.0"
"hydra","tcp","2374","Hydra RPC","0.0"
"docker","tcp","2375","docker.com | Docker REST API (plain text)","7.6E-5"
"docker","tcp","2376","docker-s | docker.com | Docker REST API (ssl)","7.6E-5"
"swarm","tcp","2377","RPC interface for Docker Swarm","0.0"
"unknown","udp","2377","","3.3E-4"
"dali","tcp","2378","DALI lighting control","0.0"
"etcd-client","tcp","2379","etcd client communication","0.0"
"unknown","udp","2379","","3.3E-4"
"etcd-server","tcp","2380","etcd server to server communication","0.0"
"unknown","udp","2380","","3.3E-4"
"compaq-https","tcp","2381","Compaq HTTPS","3.8E-4"
"compaq-https","udp","2381","Compaq HTTPS","0.0"
"ms-olap3","tcp","2382","Microsoft OLAP","1.52E-4"
"ms-olap3","udp","2382","Microsoft OLAP","6.61E-4"
"ms-olap4","tcp","2383","MS OLAP 4 | Microsoft OLAP","0.001369"
"ms-olap4","udp","2383","Microsoft OLAP","0.0"
"sd-request","tcp","2384","sd-capacity | SD-CAPACITY","0.0"
"sd-capacity","udp","2384","","0.0"
"sd-data","tcp","2385","","0.0"
"sd-data","udp","2385","","0.0"
"virtualtape","tcp","2386","Virtual Tape","0.0"
"virtualtape","udp","2386","Virtual Tape","3.3E-4"
"vsamredirector","tcp","2387","VSAM Redirector","0.0"
"vsamredirector","udp","2387","VSAM Redirector","6.61E-4"
"mynahautostart","tcp","2388","MYNAH AutoStart","0.0"
"mynahautostart","udp","2388","MYNAH AutoStart","0.0"
"ovsessionmgr","tcp","2389","OpenView Session Mgr","0.0"
"ovsessionmgr","udp","2389","OpenView Session Mgr","0.0"
"rsmtp","tcp","2390","","0.0"
"rsmtp","udp","2390","","0.0"
"3com-net-mgmt","tcp","2391","3COM Net Management","7.6E-5"
"3com-net-mgmt","udp","2391","3COM Net Management","0.0"
"tacticalauth","tcp","2392","Tactical Auth","0.0"
"tacticalauth","udp","2392","Tactical Auth","3.3E-4"
"ms-olap1","tcp","2393","SQL Server Downlevel OLAP Client Support | MS OLAP 1","2.28E-4"
"ms-olap1","udp","2393","MS OLAP 1","0.0"
"ms-olap2","tcp","2394","SQL Server Downlevel OLAP Client Support | MS OLAP 2","2.28E-4"
"ms-olap2","udp","2394","MS OLAP 2","0.0"
"lan900_remote","tcp","2395","lan900-remote | LAN900 Remote","0.0"
"lan900_remote","udp","2395","LAN900 Remote","3.3E-4"
"wusage","tcp","2396","","0.0"
"wusage","udp","2396","","0.0"
"ncl","tcp","2397","","0.0"
"ncl","udp","2397","","0.0"
"orbiter","tcp","2398","","0.0"
"orbiter","udp","2398","","6.61E-4"
"fmpro-fdal","tcp","2399","FileMaker Inc. - Data Access Layer","3.8E-4"
"fmpro-fdal","udp","2399","FileMaker Inc. - Data Access Layer","0.0"
"opequus-server","tcp","2400","OpEquus Server","0.0"
"opequus-server","udp","2400","OpEquus Server","0.0"
"cvspserver","tcp","2401","CVS network server","0.00148"
"cvspserver","udp","2401","CVS network server","5.44E-4"
"taskmaster2000","tcp","2402","TaskMaster 2000 Server","0.0"
"taskmaster2000","udp","2402","TaskMaster 2000 Server","0.0"
"taskmaster2000","tcp","2403","TaskMaster 2000 Web","0.0"
"taskmaster2000","udp","2403","TaskMaster 2000 Web","0.0"
"iec-104","tcp","2404","IEC 60870-5-104 process control over IP","0.0"
"iec-104","udp","2404","IEC 60870-5-104 process control over IP","0.0"
"trc-netpoll","tcp","2405","TRC Netpoll","0.0"
"trc-netpoll","udp","2405","TRC Netpoll","0.0"
"jediserver","tcp","2406","","0.0"
"jediserver","udp","2406","","3.3E-4"
"orion","tcp","2407","","0.0"
"orion","udp","2407","","0.0"
"optimanet","tcp","2408","railgun-webaccl | CloudFlare Railgun Web Acceleration Protocol","0.0"
"optimanet","udp","2408","","0.0"
"sns-protocol","tcp","2409","SNS Protocol","0.0"
"sns-protocol","udp","2409","SNS Protocol","0.0"
"vrts-registry","tcp","2410","VRTS Registry","0.0"
"vrts-registry","udp","2410","VRTS Registry","0.0"
"netwave-ap-mgmt","tcp","2411","Netwave AP Management","0.0"
"netwave-ap-mgmt","udp","2411","Netwave AP Management","0.0"
"cdn","tcp","2412","","0.0"
"cdn","udp","2412","","3.3E-4"
"orion-rmi-reg","tcp","2413","","0.0"
"orion-rmi-reg","udp","2413","","0.0"
"beeyond","tcp","2414","","0.0"
"beeyond","udp","2414","","0.0"
"codima-rtp","tcp","2415","Codima Remote Transaction Protocol","0.0"
"codima-rtp","udp","2415","Codima Remote Transaction Protocol","0.0"
"rmtserver","tcp","2416","RMT Server","0.0"
"rmtserver","udp","2416","RMT Server","0.0"
